numSample;x1_pix;y1_pix;x2_pix;y2_pix;laser_X_m;laser_Y_m;radar_X_m;radar_Y_m;radar_R_m;radar_A_deg;radar_D_mps;radar_P_db;dataset;index;Annotation;Difficult
1738;1102;505;1137;596;3,401269913;33,89393234;3,690739155;33,52197647;33,73411179;-6,300000191;178;8179091;RECORD@2020-11-22_12.54.38;134;weak;0
1739;902;520;982;584;-0,085662372;40,43989182;0,422733188;40,66163254;40,72046661;-0,600000024;253;18669644;RECORD@2020-11-22_12.54.38;135;strong;1
1739;1113;505;1147;596;3,459428549;32,15687561;3,868327379;31,69950867;31,93762016;-7;178;6791406,5;RECORD@2020-11-22_12.54.38;135;strong;1
1740;908;523;990;585;0,087771714;40,36077118;0,280274332;40,72022247;40,72046661;-0,400000006;253;26728176;RECORD@2020-11-22_12.54.38;136;strong;1
1740;1127;508;1163;605;3,50514698;30,44760895;3,734051228;30,52048874;30,73995972;-7;178;5323237,5;RECORD@2020-11-22_12.54.38;136;strong;1
1741;917;522;998;584;0,302881539;40,31698608;0,778343141;40,60626602;40,62065887;-1,100000024;254;27835620;RECORD@2020-11-22_12.54.38;137;strong;0
1741;1144;502;1181;604;3,606333971;28,67127609;3,827773333;28,68479156;28,94346809;-7,599999905;180;7286637,5;RECORD@2020-11-22_12.54.38;137;strong;0
1742;925;521;1004;581;0,462325394;40,25074387;0,87307018;40,89290237;40,92007828;-1,200000048;254;18146486;RECORD@2020-11-22_12.54.38;138;strong;1
1742;1162;497;1199;611;3,673039913;26,89763451;3,794973612;26,64191628;26,94736671;-8,100000381;178;6414246;RECORD@2020-11-22_12.54.38;138;strong;1
1743;930;528;1012;590;0,571756184;40,21344757;1,123609424;40,47431946;40,52085495;-1,600000024;254;14932861;RECORD@2020-11-22_12.54.38;139;strong;1
1743;1171;503;1214;619;3,652475595;25,21575546;3,847487211;25,04139519;25,35048676;-8,699999809;177;8632525;RECORD@2020-11-22_12.54.38;139;strong;1
1744;937;527;1019;590;0,792877555;40,17028809;1,126224279;40,49353027;40,52085495;-1,600000024;253;11944176;RECORD@2020-11-22_12.54.38;140;weak;0
1744;1188;507;1235;632;3,677844048;23,43117714;3,781518459;23,41039085;23,75360489;-9,300000191;181;7868390,5;RECORD@2020-11-22_12.54.38;140;weak;0
1745;945;520;1026;580;0,950777471;40,09104538;1,254537582;40,48226547;40,52085495;-1,799999952;254;23075056;RECORD@2020-11-22_12.54.38;141;strong;1
1745;1214;504;1259;633;3,735697508;21,73904037;3,891909838;21,58236504;21,95711327;-10,10000038;179;9479369;RECORD@2020-11-22_12.54.38;141;strong;1
1746;950;524;1030;581;1,118190885;40,08341217;1,463447571;40,66460037;40,72046661;-2,099999905;254;21375454;RECORD@2020-11-22_12.54.38;142;strong;1
1746;1233;498;1289;639;3,755878448;19,9211731;3,887952805;19,98895645;20,36023331;-11;179;8290927,5;RECORD@2020-11-22_12.54.38;142;strong;1
1747;954;523;1033;581;1,135996461;39,96329117;1,324178576;40,49467468;40,52085495;-1,899999976;254;24907222;RECORD@2020-11-22_12.54.38;143;weak;0
1747;1257;498;1319;652;3,778811932;18,17596626;3,8518641;18,16435432;18,56374168;-12;180;8927217;RECORD@2020-11-22_12.54.38;143;weak;0
1747;1277;539;1324;649;3,835156918;18,13198471;3,8518641;18,16435432;18,56374168;-12;180;8927217;RECORD@2020-11-22_12.54.38;143;weak;0
1748;954;524;1033;582;1,201119065;39,97122955;1,40057075;40,28800964;40,3212471;-2;253;34970052;RECORD@2020-11-22_12.54.38;144;weak;0
1748;1279;490;1343;657;3,715905905;16,5222187;3,914468765;16,30391312;16,76725006;-13,5;179;10138578;RECORD@2020-11-22_12.54.38;144;weak;0
1749;954;522;1033;580;1,156071067;39,85586929;1,551244259;40,26842499;40,3212471;-2,200000048;253;16087248;RECORD@2020-11-22_12.54.38;145;strong;0
1750;951;523;1033;583;1,150383234;39,8390007;1,386001229;40,15219498;40,3212471;-2;253;19877354;RECORD@2020-11-22_12.54.38;146;strong;1
1751;948;525;1032;587;1,046054602;39,76281357;1,386846066;40,00498199;40,02183151;-2;253;21984816;RECORD@2020-11-22_12.54.38;147;strong;0
1752;946;525;1029;585;0,987787485;39,63869858;1,302662134;40,17551422;40,22144318;-1,899999976;252;38767860;RECORD@2020-11-22_12.54.38;148;strong;0
1753;944;522;1026;581;1,006746173;39,53156281;1,120736837;39,99738312;40,12163544;-1,600000024;252;31424058;RECORD@2020-11-22_12.54.38;149;strong;0
1754;940;525;1023;584;0,899811089;39,47084808;0,924406588;39,98578262;40,12163544;-1,299999952;251;20588772;RECORD@2020-11-22_12.54.38;150;strong;0
1755;935;524;1020;584;0,796102345;39,32372665;0,966179252;39,70764542;39,72241592;-1,399999976;251;31880432;RECORD@2020-11-22_12.54.38;151;weak;0
1756;931;510;1015;578;0,73379755;39,19948578;0,658106923;39,71047974;39,72241592;-1;250;18045512;RECORD@2020-11-22_12.54.38;152;strong;0
1757;930;525;1012;586;0,684897244;39,10302734;0,618210196;39,40705872;39,52280426;-0,899999976;249;23231834;RECORD@2020-11-22_12.54.38;153;weak;0
1758;926;523;1010;587;0,573584378;38,95195389;0,648911655;39,35298157;39,42300034;-1;249;30268742;RECORD@2020-11-22_12.54.38;154;weak;0
1759;921;521;1008;584;0,418827206;38,78564453;0,616704285;39,22447586;39,32319641;-0,899999976;249;26605704;RECORD@2020-11-22_12.54.38;155;incomplete;0
1760;918;521;1004;584;0,397745162;38,61493683;0,405991256;39,04310989;39,12358475;-0,600000024;248;27962894;RECORD@2020-11-22_12.54.38;156;weak;0
1761;913;520;1000;583;0,293866456;38,42498016;0,484659135;38,84196091;38,9239769;-0,699999988;248;22736328;RECORD@2020-11-22_12.54.38;157;incomplete;0
1762;909;521;995;585;0,237519324;38,30106354;0,337644964;38,70071411;38,72436523;-0,5;248;27675514;RECORD@2020-11-22_12.54.38;158;weak;0
1763;905;521;991;586;0,113419674;38,0652771;0,267045557;38,51767731;38,52475357;-0,400000006;247;33215382;RECORD@2020-11-22_12.54.38;159;incomplete;0
1764;904;526;989;586;0,033883885;37,89137268;0,265299529;38,31985474;38,32514572;-0,400000006;247;30146488;RECORD@2020-11-22_12.54.38;160;incomplete;0
1765;904;524;991;582;0,075261213;37,64005661;0,403960019;38,12550354;38,12553406;-0,600000024;247;31924236;RECORD@2020-11-22_12.54.38;161;weak;0
1766;907;523;993;584;0,117312215;37,467556;0,329746008;37,92308807;37,92592621;-0,5;247;27039586;RECORD@2020-11-22_12.54.38;162;strong;0
1766;848;509;898;552;-3,118762255;75,76561737;-2,225507021;75,03102112;75,05340576;1,700000048;243;9790337;RECORD@2020-11-22_12.54.38;162;strong;0
1767;911;524;999;584;0,233204201;37,23121643;0,333235383;37,71823502;37,72631454;-0,5;247;20700242;RECORD@2020-11-22_12.54.38;163;strong;0
1767;846;513;897;556;-2,977734089;69,62963867;-1,935804486;69,23426056;69,2647171;1,600000024;244;20239846;RECORD@2020-11-22_12.54.38;163;strong;0
1768;841;512;896;562;-2,711422682;63,88603592;-2,657012463;63,41071701;63,47602081;2,400000095;245;7510853,5;RECORD@2020-11-22_12.54.38;164;strong;1
1768;916;526;1005;585;0,341624498;37,08142471;0,49085623;37,52384949;37,52670288;-0,800000012;246;19126926;RECORD@2020-11-22_12.54.38;164;strong;1
1769;835;513;896;567;-2,59389925;57,72218704;-2,356235743;57,33751297;57,38791275;2,299999952;245;10875040;RECORD@2020-11-22_12.54.38;165;strong;0
1769;921;523;1010;586;0,469464749;36,8170929;0,922121584;37,3086586;37,32709503;-1,399999976;246;27905692;RECORD@2020-11-22_12.54.38;165;strong;0
1770;925;523;1015;586;0,614716232;36,33773422;0,977481008;36,90963745;36,92787552;-1,5;246;20872640;RECORD@2020-11-22_12.54.38;166;strong;0
1770;809;508;888;578;-2,561776638;45,89528275;-2,077305794;45,66000366;45,71072006;2,599999905;247;9782691;RECORD@2020-11-22_12.54.38;166;strong;0
1771;927;524;1017;586;0,698017478;36,19138336;0,734975278;36,50024796;36,52865219;-1,200000048;246;32954510;RECORD@2020-11-22_12.54.38;167;strong;1
1771;787;510;877;587;-2,648558617;40,10290909;-2,487182379;39,64625168;39,72241592;3,599999905;248;14799936;RECORD@2020-11-22_12.54.38;167;strong;1
1772;757;514;862;601;-2,716938257;34,1475296;-2,919020176;33,64525223;33,73411179;4,900000095;249;13923475;RECORD@2020-11-22_12.54.38;168;strong;1
1772;929;525;1019;590;0,641958475;35,97271347;0,510528922;36,30419922;36,32904434;-0,800000012;246;18855934;RECORD@2020-11-22_12.54.38;168;strong;1
1773;928;527;1020;588;0,682844937;35,76784897;0,560954094;36,12775803;36,12943268;-0,899999976;246;12770686;RECORD@2020-11-22_12.54.38;169;strong;1
1773;716;513;846;618;-2,687048674;28,35872078;-2,542525291;27,96967125;28,14502907;5,300000191;250;9697129;RECORD@2020-11-22_12.54.38;169;strong;1
1774;928;523;1020;588;0,65631026;35,52036285;0,659322083;36,0253067;36,02962875;-1,100000024;247;22350006;RECORD@2020-11-22_12.54.38;170;strong;1
1774;665;513;823;642;-2,637306929;22,43093491;-2,469477892;22,21533966;22,35633469;6,199999809;251;12812642;RECORD@2020-11-22_12.54.38;170;strong;1
1775;563;515;781;685;-2,73322773;16,68871689;-3,093012571;16,17973328;16,36803055;10,69999981;252;22366516;RECORD@2020-11-22_12.54.38;171;strong;1
1775;927;525;1021;590;0,641029;35,34897995;0,752958417;35,92193222;35,92982483;-1,200000048;247;20846924;RECORD@2020-11-22_12.54.38;171;strong;1
1776;386;509;711;752;-2,686722517;10,8813715;-2,912665606;10,31728649;10,77894688;16,20000076;6;18529768;RECORD@2020-11-22_12.54.38;172;strong;1
1776;926;521;1018;589;0,622661531;35,14857101;0,730259717;35,64231491;35,73021317;-1,200000048;248;22509748;RECORD@2020-11-22_12.54.38;172;strong;1
1777;923;520;1016;587;0,605537057;34,98550797;0,590216279;35,51603317;35,5306015;-1;248;20890390;RECORD@2020-11-22_12.54.38;173;strong;1
1777;46;516;561;935;-2,570845366;5,060160637;-2,237720966;5,558079243;5,988303661;21,79999924;15;10148465;RECORD@2020-11-22_12.54.38;173;strong;1
1778;921;517;1013;584;0,503760219;34,81632614;0,458147407;35,28122711;35,33099365;-0,800000012;248;17749742;RECORD@2020-11-22_12.54.38;174;strong;0
1779;918;519;1013;589;0,469141454;34,65789413;0,496504396;35,32964325;35,33099365;-0,800000012;249;21536354;RECORD@2020-11-22_12.54.38;175;strong;0
1780;916;520;1010;586;0,427547365;34,47340775;0,490803391;35,02220917;35,13138199;-0,800000012;249;17402062;RECORD@2020-11-22_12.54.38;176;strong;1
1781;915;520;1009;593;0,40381825;34,34142685;0,47954911;34,72157669;34,73216248;-0,800000012;250;28944676;RECORD@2020-11-22_12.54.38;177;strong;0
1782;911;520;1009;595;0,314891875;34,26304626;0,549087882;34,81391907;34,83197021;-0,899999976;251;22621584;RECORD@2020-11-22_12.54.38;178;strong;0
1783;910;513;1006;588;0,283846408;34,09905243;0,240864024;34,33210373;34,33294296;-0,400000006;252;23567724;RECORD@2020-11-22_12.54.38;179;strong;0
1784;906;514;1003;592;0,189940333;34,00532532;0,240165874;34,48501968;34,53255081;-0,400000006;252;29045504;RECORD@2020-11-22_12.54.38;180;strong;0
1785;905;514;1003;589;0,185004145;33,92419052;0,238769546;34,39058304;34,43274689;-0,400000006;253;27111098;RECORD@2020-11-22_12.54.38;181;strong;0
1786;901;514;999;594;0,150795341;33,85871124;0,118851475;34,11253738;34,1333313;-0,200000003;254;29092676;RECORD@2020-11-22_12.54.38;182;strong;0
1787;901;514;996;593;0,155422941;33,84612656;0,298159868;34,30778885;34,33294296;-0,5;254;29993184;RECORD@2020-11-22_12.54.38;183;strong;0
1788;900;514;996;593;0,130045593;33,75308609;0,508318722;34,31669617;34,33294296;-0,899999976;254;22255976;RECORD@2020-11-22_12.54.38;184;strong;1
1789;900;514;996;596;0,095805913;33,79928589;0,294448137;34,1332016;34,1333313;-0,5;128;28473728;RECORD@2020-11-22_12.54.38;185;strong;0
1790;898;514;995;594;0,0764134;33,75857162;0,30527389;34,3275032;34,33294296;-0,5;1;19699138;RECORD@2020-11-22_12.54.38;186;strong;0
1791;897;514;994;593;0,067447767;33,76604462;0,353672773;34,33291626;34,33294296;-0,600000024;1;27827536;RECORD@2020-11-22_12.54.38;187;strong;0
1792;896;515;994;594;0,052248847;33,78636932;0,060040623;34,22747803;34,23313904;-0,100000001;2;39422788;RECORD@2020-11-22_12.54.38;188;strong;0
1793;896;514;994;595;0,063759804;33,87356567;0,301785022;34,31886673;34,33294296;-0,5;2;17658180;RECORD@2020-11-22_12.54.38;189;strong;0
1794;897;512;993;596;0,028697895;33,87540054;0,118348286;34,32476807;34,33294296;-0,200000003;2;10915413;RECORD@2020-11-22_12.54.38;190;strong;0
1795;898;515;994;598;0,032011483;33,96828842;0,000481282;34,31869888;34,33294296;0;3;13360224;RECORD@2020-11-22_12.54.38;191;strong;0
1796;899;514;997;600;0,043414876;34,01605606;0,328802377;34,2756424;34,33294296;-0,600000024;3;21163746;RECORD@2020-11-22_12.54.38;192;strong;0
1797;900;514;997;595;0,133241624;34,0675354;0,362043738;34,42560959;34,43274689;-0,600000024;2;18937224;RECORD@2020-11-22_12.54.38;193;strong;0
1798;901;510;999;591;0,101697423;34,07388306;0,355819732;34,51104355;34,53255081;-0,600000024;3;17516216;RECORD@2020-11-22_12.54.38;194;strong;0
1799;903;515;999;597;0,145046264;34,18387985;0,181265026;34,3275032;34,33294296;-0,300000012;2;26379350;RECORD@2020-11-22_12.54.38;195;strong;0
1800;904;515;999;599;0,122511066;34,24939346;0,303529441;34,72554398;34,73216248;-0,5;2;21077442;RECORD@2020-11-22_12.54.38;196;strong;0
1801;905;516;1001;597;0,175826415;34,31188202;0,422301352;34,52470779;34,53255081;-0,699999988;2;30485960;RECORD@2020-11-22_12.54.38;197;strong;0
1802;904;516;1001;595;0,190801933;34,34526062;0,596184611;34,48894119;34,53255081;-1;2;10597631;RECORD@2020-11-22_12.54.38;198;strong;1
1803;905;517;1000;601;0,166400671;34,40533066;0,485125244;34,7076149;34,73216248;-0,800000012;2;12908047;RECORD@2020-11-22_12.54.38;199;strong;0
1804;905;515;1000;601;0,108567454;34,47082901;0,663317025;34,52202606;34,53255081;-1,100000024;3;16452773;RECORD@2020-11-22_12.54.38;200;strong;1
1805;905;514;999;597;0,158415273;34,53213882;0,424548328;34,70840836;34,73216248;-0,699999988;2;15401231;RECORD@2020-11-22_12.54.38;201;strong;0
1806;903;513;999;594;0,183768004;34,56415558;0,454419464;34,68196869;34,73216248;-0,800000012;2;14080593;RECORD@2020-11-22_12.54.38;202;strong;1
1807;904;515;999;599;0,153099239;34,61989594;0,428530097;35,07584;35,1313858;-0,699999988;2;24387800;RECORD@2020-11-22_12.54.38;203;strong;0
1808;904;514;998;593;0,18870683;34,62525558;0,364136487;35,12554932;35,13138199;-0,600000024;2;40381420;RECORD@2020-11-22_12.54.38;204;strong;0
1809;904;514;999;597;0,172675818;34,73301697;0,424742401;35,12517548;35,13138199;-0,699999988;2;43294672;RECORD@2020-11-22_12.54.38;205;strong;0
1810;906;515;1001;601;0,154863939;34,75273132;0,461222202;35,10350418;35,13138199;-0,800000012;2;28438864;RECORD@2020-11-22_12.54.38;206;strong;1
1811;908;517;1002;601;0,222839579;34,80460358;0,122421682;34,93172073;34,93177414;-0,200000003;2;20101012;RECORD@2020-11-22_12.54.38;207;strong;0
1812;910;512;1005;595;0,246702626;34,82505035;0,684754729;35,07788086;35,13138199;-1,100000024;2;16488702;RECORD@2020-11-22_12.54.38;208;strong;0
1813;911;512;1005;595;0,319450587;34,89763641;0,493715107;35,11553574;35,13138199;-0,800000012;2;20347624;RECORD@2020-11-22_12.54.38;209;strong;0
1814;915;516;1008;596;0,321284443;34,86887741;0,735777497;35,26880264;35,33099365;-1,200000048;2;14264987;RECORD@2020-11-22_12.54.38;210;strong;0
1815;916;517;1008;597;0,368939757;34,99700928;0,828176618;35,22059631;35,23118591;-1,399999976;2;24674382;RECORD@2020-11-22_12.54.38;211;strong;0
1816;918;519;1012;596;0,404318959;35,04055786;0,493790299;35,32905197;35,33099365;-0,800000012;2;20616638;RECORD@2020-11-22_12.54.38;212;strong;0
1817;921;515;1014;596;0,456185192;35,09285355;0,555363119;35,32125092;35,33099365;-0,899999976;2;24031024;RECORD@2020-11-22_12.54.38;213;strong;0
1818;923;517;1014;597;0,461323947;35,12395859;0,689841211;35,52253342;35,5306015;-1,100000024;2;24606474;RECORD@2020-11-22_12.54.38;214;strong;0
1819;924;516;1015;596;0,502862871;35,18159485;0,731597006;35,50457001;35,5306015;-1,200000048;2;22598720;RECORD@2020-11-22_12.54.38;215;strong;0
1820;926;523;1016;598;0,519330859;35,20688248;0,757026196;35,72999954;35,73021317;-1,200000048;2;36600184;RECORD@2020-11-22_12.54.38;216;strong;0
1821;925;522;1018;595;0,567635655;35,26182938;0,555363119;35,52253342;35,5306015;-0,899999976;2;22559862;RECORD@2020-11-22_12.54.38;217;strong;0
1822;927;521;1018;596;0,543341279;35,31412125;0,739958048;35,71692657;35,73021317;-1,200000048;2;25752944;RECORD@2020-11-22_12.54.38;218;strong;0
1823;927;520;1018;596;0,578894317;35,33906937;1,009143114;35,70299149;35,73021317;-1,600000024;2;38277544;RECORD@2020-11-22_12.54.38;219;strong;0
1824;928;526;1018;598;0,578912258;35,38406754;1,625679255;35,58629608;35,63040924;-2,599999905;2;26497726;RECORD@2020-11-22_12.54.38;220;strong;0
1825;927;522;1020;597;0,606862187;35,44126892;0,63453573;35,92319489;35,92982483;-1;3;27011688;RECORD@2020-11-22_12.54.38;221;strong;0
1826;927;522;1020;594;0,640778363;35,5190773;0,503719389;35,92166519;35,92982483;-0,800000012;3;24904746;RECORD@2020-11-22_12.54.38;222;strong;0
1827;927;523;1021;595;0,609389603;35,58792496;0,315740377;35,92298126;35,92982483;-0,5;3;24545604;RECORD@2020-11-22_12.54.38;223;strong;0
1828;928;520;1019;598;0,620113075;35,63158035;0,648481548;35,92631531;35,92982483;-1;4;36168192;RECORD@2020-11-22_12.54.38;224;strong;0
1829;928;521;1021;594;0,63068229;35,74036026;0,872711062;36,29824829;36,32904434;-1,399999976;4;24363336;RECORD@2020-11-22_12.54.38;225;strong;1
1830;926;513;1019;588;0,651521087;35,77480316;0,378843337;36,32815552;36,32904434;-0,600000024;4;16648451;RECORD@2020-11-22_12.54.38;226;strong;0
1831;927;522;1020;596;0,61357671;35,93261719;0,605708718;36,31019974;36,32904434;-1;5;33869920;RECORD@2020-11-22_12.54.38;227;strong;0
1832;926;528;1018;603;0,589585304;36,00058746;0,567654192;36,52258682;36,52865219;-0,899999976;5;27714836;RECORD@2020-11-22_12.54.38;228;strong;0
1833;927;528;1017;601;0,625992715;36,09460068;0,840447545;36,51055908;36,52865219;-1,299999952;6;25686196;RECORD@2020-11-22_12.54.38;229;strong;0
1834;926;515;1018;596;0,577646792;36,29515839;0,701659083;36,77262115;36,82807159;-1,100000024;6;26309046;RECORD@2020-11-22_12.54.38;230;strong;0
1835;927;525;1017;598;0,590521693;36,36024857;0,577326655;36,87046432;36,92787552;-0,899999976;6;38152456;RECORD@2020-11-22_12.54.38;231;strong;0
1836;925;519;1017;594;0,538781047;36,536129;0,705493271;36,91769028;36,92787552;-1,100000024;6;37994072;RECORD@2020-11-22_12.54.38;232;strong;0
1837;923;523;1017;593;0,600049496;36,6756897;0,454034984;37,11905289;37,12748337;-0,699999988;6;27609506;RECORD@2020-11-22_12.54.38;233;strong;0
1838;923;523;1018;590;0,536499977;36,7336998;0,516108513;37,11820221;37,12748337;-0,800000012;6;31324622;RECORD@2020-11-22_12.54.38;234;strong;1
1839;924;520;1015;590;0,593006015;36,93981552;0,588175058;37,31856155;37,32709503;-0,899999976;7;22689644;RECORD@2020-11-22_12.54.38;235;strong;0
1840;924;519;1013;595;0,567987561;37,10048294;0,590768814;37,63183594;37,72631454;-0,899999976;7;30647444;RECORD@2020-11-22_12.54.38;236;strong;0
1841;923;521;1013;592;0,578646362;37,24906158;0,534242034;37,71964645;37,72631454;-0,800000012;7;31304366;RECORD@2020-11-22_12.54.38;237;strong;0
1842;923;519;1012;595;0,490231812;37,4050827;0,531289101;37,76767731;37,82611847;-0,800000012;6;23293842;RECORD@2020-11-22_12.54.38;238;strong;1
1843;922;522;1011;592;0,507170975;37,54806137;0,704301476;38,01745605;38,02573013;-1,100000024;7;36610468;RECORD@2020-11-22_12.54.38;239;strong;0
1844;922;521;1010;591;0,532645762;37,70526886;0,602152526;38,11501694;38,12553406;-0,899999976;6;28483854;RECORD@2020-11-22_12.54.38;240;strong;0
1845;921;519;1010;591;0,497666448;37,88549042;0,74383533;38,3078537;38,32514572;-1,100000024;7;27699612;RECORD@2020-11-22_12.54.38;241;strong;0
1846;920;524;1009;596;0,46527648;37,98452759;0,745752454;38,4965477;38,52475357;-1,100000024;6;22651506;RECORD@2020-11-22_12.54.38;242;strong;0
1847;921;524;1008;597;0,437734127;38,08268356;0,672476828;38,49652863;38,52475357;-1;6;36303932;RECORD@2020-11-22_12.54.38;243;strong;1
1848;922;520;1009;591;0,450101137;38,26382446;0,74383533;38,71132278;38,72436523;-1,100000024;6;24334088;RECORD@2020-11-22_12.54.38;244;strong;0
1849;918;519;1007;591;0,421158612;38,39784241;0,468467146;38,71698761;38,72436523;-0,699999988;6;27801338;RECORD@2020-11-22_12.54.38;245;strong;0
1850;916;517;1005;592;0,387157857;38,5019989;0,201974154;38,9002037;38,9239769;-0,300000012;5;19269910;RECORD@2020-11-22_12.54.38;246;weak;0
1851;917;520;1004;589;0,322908938;38,64000702;0,672886729;39,11257553;39,12358475;-1;5;24050898;RECORD@2020-11-22_12.54.38;247;weak;0
1852;916;523;1004;596;0,33339867;38,6911087;0,617416918;39,20926666;39,22338867;-0,899999976;5;26608648;RECORD@2020-11-22_12.54.38;248;weak;0
